142	545445	5420
143	550865	1959
144	552824	6974
145	559798	6441
146	566239	3945
147	570184	7844
148	578028	14085
149	592113	4552
150	596665	5640
151	602305	2125
152	604430	4168
153	608598	3897
154	612495	2859
155	615354	3130
156	618484	9388
157	627872	4569
158	632441	2885
159	635326	2381
160	637707	9637
161	647344	4701
162	652045	6062
163	658107	7133
164	665240	5267
165	670507	3594
166	674101	3731
167	677832	17363
168	695195	2397
169	697592	4428
170	702020	5855
171	707875	2495
172	710370	6475
173	716845	3576
174	720421	4918
175	725339	16104
176	741443	2573
177	744016	3205
178	747221	5185
179	752406	8957
180	761363	7047
181	768410	8783
182	777193	21618
183	798811	17851
184	816662	5381
185	822043	5083
186	827126	3956
187	831082	7029
188	838111	5860
189	843971	2695
190	846666	5040
191	851706	10050
192	861756	4490
193	866246	4634
194	870880	8057
195	878937	5598
196	884535	2398
197	886933	4461
198	891394	8179
199	899573	3923
200	903496	11533
201	915029	8880
202	923909	3941
203	927850	1901
204	929751	3984
205	933735	4396
206	938131	3485
207	941616	5497
208	947113	15794
209	962907	31767
210	994674	11796
211	1006470	2816
212	1009286	3535
213	1012821	2194
214	1015015	4108
215	1019123	3571
216	1022694	2482
217	1025176	9570
218	1034746	2622
219	1037368	2927
220	1040295	4144
221	1044439	3559
222	1047998	2897
223	1050895	13620
224	1064515	3387
225	1067902	978
226	1068880	3023
227	1071903	4320
228	1076223	3243
229	1079466	9880
230	1089346	7694
231	1097040	4140
232	1101180	2285
233	1103465	2732
234	1106197	4191
235	1110388	8820
236	1119208	5431
237	1124639	247
238	1124886	3288
239	1128174	8603
240	1136777	2750
241	1139527	2402
242	1141929	4313
243	1146242	1991
244	1148233	2688
245	1150921	2119
246	1153040	1421
247	1154461	6601
248	1161062	3278
249	1164340	21048
250	1185388	4878
251	1190266	1612
252	1191878	7388
253	1199266	305
255	1199571	6016
256	1205587	4576
257	1210163	5067
258	1215230	2890
259	1218120	1982
260	1220102	10470
261	1230572	2323
262	1232895	4614
263	1237509	7472
264	1244981	5647
265	1250628	6347
267	1256975	7720
268	1264695	10136
269	1274831	11130
270	1285961	13458
271	1299419	253
272	1299672	253
273	1299925	283
274	1300208	242
275	1300450	307
276	1300757	235
277	1300992	244
278	1301236	226
279	1301462	233
280	1301695	247
281	1301942	259
283	1302201	220
284	1302421	277
285	1302698	241
287	1302939	241
288	1303180	238
289	1303418	268
290	1303686	271
291	1303957	4811
292	1308768	8197
293	1316965	10039
294	1327004	1304
295	1328308	7511
296	1335819	16477
298	1352296	8756
299	1361052	5359
301	1366411	1433
302	1367844	3831
303	1371675	3722
304	1375397	1500
305	1376897	9737
306	1386634	12153
307	1398787	8348
311	1407135	2836
312	1409971	3184
313	1413155	24379
314	1437534	2013
315	1439547	2947
316	1442494	1153
318	1443647	17666
319	1461313	14928
320	1476241	3836
321	1480077	211
322	1480288	216
323	1480504	208
324	1480712	221
327	1480933	213
329	1481146	221
331	1481367	5012
332	1486379	8053
333	1494432	4648
334	1499080	3501
335	1502581	3938
336	1506519	5049
337	1511568	2252
338	1513820	1890
339	1515710	2506
340	1518216	4306
341	1522522	3300
342	1525822	3172
343	1528994	4251
344	1533245	2811
345	1536056	8386
347	1544442	3373
348	1547815	7828
349	1555643	5370
351	1561013	5221
353	1566234	8039
356	1574273	9239
357	1583512	18433
358	1601945	2258
361	1604203	6981
364	1611184	7381
365	1618565	12595
366	1631160	5956
367	1637116	8268
368	1645384	26669
369	1672053	12008
370	1684061	15362
371	1699423	40215
372	1739638	32908
373	1772546	4951
374	1777497	15289
375	1792786	23279
378	1816065	5105
379	1821170	3704
380	1824874	3794
381	1828668	4824
382	1833492	3711
383	1837203	3290
396	1840493	6378
397	1846871	9972
398	1856843	7905
399	1864748	4344
400	1869092	6784
401	1875876	6238
402	1882114	3198
403	1885312	2555
404	1887867	1586
405	1889453	4020
406	1893473	3260
407	1896733	3848
408	1900581	2989
409	1903570	28746
410	1932316	7252
411	1939568	6270
412	1945838	1765
413	1947603	1800
414	1949403	1544
415	1950947	1225
