130	563166	829
131	563995	16357
132	580352	5335
133	585687	2311
134	587998	4284
135	592282	8604
136	600886	12567
137	613453	3007
138	616460	9141
139	625601	4458
140	630059	12617
141	642676	10190
142	652866	5420
143	658286	1959
144	660245	6974
145	667219	6441
146	673660	3945
147	677605	7844
148	685449	14085
149	699534	4552
150	704086	5640
151	709726	2125
152	711851	4168
153	716019	3897
154	719916	2859
155	722775	3130
156	725905	9388
157	735293	4569
158	739862	2885
159	742747	2381
160	745128	9637
161	754765	4701
162	759466	6062
163	765528	7133
164	772661	5267
165	777928	3594
166	781522	3731
167	785253	17363
168	802616	2397
169	805013	4428
170	809441	5855
171	815296	2495
172	817791	6475
173	824266	3576
174	827842	4918
175	832760	16104
176	848864	2573
177	851437	3205
178	854642	5185
179	859827	8957
180	868784	7047
181	875831	8783
182	884614	21618
183	906232	17851
184	924083	5381
185	929464	5083
186	934547	3956
187	938503	7029
188	945532	5860
189	951392	2695
190	954087	5040
191	959127	10050
192	969177	4490
193	973667	4634
194	978301	8057
195	986358	5598
196	991956	2398
197	994354	4461
198	998815	8179
199	1006994	3923
200	1010917	11533
201	1022450	8880
202	1031330	3941
203	1035271	1901
204	1037172	3984
205	1041156	4396
206	1045552	3485
207	1049037	5497
208	1054534	15794
209	1070328	31767
210	1102095	11796
211	1113891	2816
212	1116707	3535
213	1120242	2194
214	1122436	4108
215	1126544	3571
216	1130115	2482
217	1132597	9570
218	1142167	2622
219	1144789	2927
220	1147716	4144
221	1151860	3559
222	1155419	2897
223	1158316	13620
224	1171936	3387
225	1175323	978
226	1176301	3023
227	1179324	4320
228	1183644	3243
229	1186887	9880
230	1196767	7694
231	1204461	4140
232	1208601	2285
233	1210886	2732
234	1213618	4191
235	1217809	8820
236	1226629	5431
237	1232060	247
238	1232307	3288
239	1235595	8603
240	1244198	2750
241	1246948	2402
242	1249350	4313
243	1253663	1991
244	1255654	2688
245	1258342	2119
246	1260461	1421
247	1261882	6601
248	1268483	3278
249	1271761	21048
250	1292809	4878
251	1297687	1612
252	1299299	7388
253	1306687	305
254	1306992	36391
255	1343383	6016
256	1349399	4576
257	1353975	5067
258	1359042	2890
259	1361932	1982
260	1363914	10470
261	1374384	2323
262	1376707	4614
263	1381321	7472
264	1388793	5647
265	1394440	6347
266	1400787	5648
267	1406435	7720
268	1414155	10136
269	1424291	11130
270	1435421	13458
271	1448879	253
272	1449132	253
273	1449385	283
274	1449668	242
275	1449910	307
276	1450217	235
277	1450452	244
278	1450696	226
279	1450922	233
280	1451155	247
281	1451402	259
282	1451661	220
283	1451881	220
284	1452101	277
285	1452378	241
286	1452619	203
287	1452822	241
288	1453063	238
289	1453301	268
290	1453569	271
291	1453840	4811
292	1458651	8197
293	1466848	10039
294	1476887	1304
295	1478191	7511
296	1485702	16477
297	1502179	6771
298	1508950	8756
299	1517706	5359
300	1523065	2689
301	1525754	1433
302	1527187	3831
303	1531018	3722
304	1534740	1500
305	1536240	9737
306	1545977	12153
307	1558130	8348
308	1566478	3526
309	1570004	4873
310	1574877	2091
311	1576968	2836
312	1579804	3184
313	1582988	24379
314	1607367	2013
315	1609380	2947
316	1612327	1153
317	1613480	2170
318	1615650	17666
319	1633316	14928
320	1648244	3836
321	1652080	211
322	1652291	216
323	1652507	208
324	1652715	221
325	1652936	235
326	1653171	233
327	1653404	213
328	1653617	235
329	1653852	221
330	1654073	227
331	1654300	5012
332	1659312	8053
333	1667365	4648
334	1672013	3501
335	1675514	3938
336	1679452	5049
337	1684501	2252
338	1686753	1890
339	1688643	2506
340	1691149	4306
341	1695455	3300
342	1698755	3172
343	1701927	4251
344	1706178	2811
345	1708989	8386
346	1717375	11129
347	1728504	3373
348	1731877	7828
349	1739705	5370
350	1745075	11547
351	1756622	5221
352	1761843	16196
353	1778039	8039
354	1786078	11435
355	1797513	19992
356	1817505	9239
357	1826744	18433
358	1845177	2258
359	1847435	13022
360	1860457	10751
361	1871208	6981
362	1878189	24114
363	1902303	24087
364	1926390	7381
365	1933771	12595
366	1946366	5956
367	1952322	8268
368	1960590	26669
369	1987259	12008
370	1999267	15362
371	2014629	40215
372	2054844	32908
373	2087752	4951
374	2092703	15289
375	2107992	23279
376	2131271	3623
377	2134894	2565
378	2137459	5105
379	2142564	3704
380	2146268	3794
381	2150062	4824
382	2154886	3711
383	2158597	3290
384	2161887	4541
385	2166428	2813
386	2169241	4463
387	2173704	11832
388	2185536	13905
389	2199441	3584
390	2203025	1707
391	2204732	610
392	2205342	13925
393	2219267	13450
394	2232717	7538
395	2240255	29570
396	2269825	6378
397	2276203	9972
398	2286175	7905
399	2294080	4344
400	2298424	6784
401	2305208	6238
402	2311446	3198
403	2314644	2555
404	2317199	1586
405	2318785	4020
406	2322805	3260
407	2326065	3848
408	2329913	2989
409	2332902	28746
410	2361648	7252
411	2368900	6270
412	2375170	1765
413	2376935	1800
414	2378735	1544
415	2380279	1225
